Symbol,Name,Price,Token
LEXUS,"LEXUS GRANITO (INDIA)",28.29,3701505
LFIC,"LAKSHMI FIN IND CORP",205.55,2022913
LGHL,"LAXMI GOLDORNA HOUSE",900.2,5088257
LIBAS,"LIBAS CONSU PRODUCTS",11.97,2836993
LIBERTSHOE,"LIBERTY SHOES",326,510465
LICHSGFIN,"LIC HOUSING FINANCE",560,511233
LICI,"LIFE INSURA CORP OF INDIA",896.7,2426881
LICMFGOLD,"LIC MF - LIC GOLD ETF",11111.1,6563841
LICNETFGSC,"LICNAMC - LICNMFET",28.57,1551873
LICNETFN50,"LICNAMC - LICNFENGP",279.1,2897665
LICNETFSEN,"LICNAMC - LICNFESGP",920,2928897
LICNFNHGP,"LICNAMC - LICNFNHGP",278.31,3898625
LICNMID100,"LICNAMC - LICNMID100",58.46,5816833
LIKHITHA,"LIKHITHA INFRASTRUC",233,147969
LINC,"LINC",125.32,1779457
LINCOLN,"LINCOLN PHARMA",527.6,2968577
LINDEINDIA,"LINDE INDIA",6190.5,416513
LIQGRWBEES,"NIPPONAMC - LIQGRWBEES",1011.06,193977601
LIQUID,"MIRAEAMC - LIQUID",1000,4498433
LIQUID1,"KOTAKMAMC - KOTAKLIQ",1072.29,3571201
LIQUIDADD,"DSPAMC - LIQUIDADD",1094.45,5992193
LIQUIDBEES,"NIP IND ETF LIQUID BEES",999.99,2817537
LIQUIDBETF,"BFAM - LIQUIDBETF",1051.35,6122241
LIQUIDCASE,"ZERODHA NIFTY 1D RATE LIQUID ETF",110.81,5568001
LIQUIDETF,"DSP LIQUID ETF",1000.01,493313
LIQUIDIETF,"ICICIPRAMC - ICICILIQ",999.99,1238529
LIQUIDPLUS,"MIRAEAMC - LIQUIDPLUS",1054.02,6931201
LIQUIDSBI,"SBIAMC - LIQUIDSBI",1000,5044481
LIQUIDSHRI,"SHRIRAM - LIQUIDSHRI",1074,6239745
LLOYDPP-E1,"LLOYD RE.0.50 PPD UP",47.7,194259457
LLOYDS-SM,"LLOYDS LUXURIES",84.3,2936833
LLOYDSENGG,"LLOYDS ENGG WORK",61.81,4557057
LLOYDSENPP-E1,"LLOYD RS.0.50 PPD UP",40.47,193895937
LLOYDSENT,"LLOYDS ENTERPRISES",70.11,6606593
LLOYDSME,"LLOYDS METALS N ENERGY L",1344,4432129
LMW,"LMW",14399,506625
LODHA,"LODHA DEVELOPERS",1128.8,824321
LOKESHMACH,"LOKESH MACHINES",195,3439617
LORDSCHLO-BE,"LORDS CHLORO ALKALI",193.66,4668161
LOTUSDEV,"SRI LOTUS DEVLPRS N RTY L",184.8,194085121
LOTUSEYE-BE,"LOTUS EYE HOSP & INST L",121.7,4303617
LOVABLE,"LOVABLE LINGERIE",92.72,5738241
LOWVOL,"MIRAEAMC - MANV30F",207.51,3785217
LOWVOL1,"KOTAKMAMC - KOTAKLOVOL",21.17,2209793
LOWVOLIETF,"ICICI PR NIF LW VL 30 ETF",22.29,5441025
LOYALTEX-BE,"LOYAL TEXTILE MILLS",272,2714881
LPDC,"LANDMARK PR.DEV.CO.LTD",8.45,4316929
LRRPL-SM,"LEAD REC AND RUB PROD",79,3636225
LT,"LARSEN & TOUBRO",3764.1,2939649
LTF,"L&T FINANCE",260.19,6386689
LTFOODS,"LT FOODS",387.2,3536897
LTGILTBEES,"NIP IND ETF LONGTERM GILT",28.96,4531201
LTGILTCASE,"ZERODHAAMC - LTGILTCASE",29.58,194228481
LTIM,"LTIMINDTREE",5445.5,4561409
LTTS,"L&T TECHNOLOGY SER.",4274,4752385
LUMAXIND,"LUMAX INDUSTRIES",4923,516609
LUMAXTECH,"LUMAX AUTO TECH",1189.5,3587585
LUPIN,"LUPIN",1955,2672641
LUXIND,"LUX INDUSTRIES",1279.4,2893057
LXCHEM,"LAXMI ORGANIC INDUS",202.5,727297
LYKALABS,"LYKA LABS",94.1,519169
LYPSAGEMS,"LYPSA GEMS & JEWEL",6.54,8055809
M&M,"MAHINDRA & MAHINDRA",3436,519937
M&MFIN,"M&M FIN. SERVICES",279.9,3400961
M&MFIN-N3,"M&MFIN-N3",2230,5132801
MAANALU,"MAAN ALUMINIUM",129.43,3844353
MACOBSTECH-SM,"MACOBS TECHNOLOGIES",203.9,6283521
MACPOWER,"MACPOWER CNC MACHINES",828.05,5720833
MADHAV,"MADHAV MARBLE & GRANITE",42.98,3878657
MADHAVBAUG-ST,"VAIDYA SANE AYUR LAB",272.4,2115073
MADHUCON,"MADHUCON PROJECTS",7.41,3499777
MADHUSUDAN-SM,"MADHUSUDAN MASALA",140,4794369
MADRASFERT,"MADRAS FERTILISERS",84,1257217
MAFANG,"MIRAEAMC - MAFANG",169.06,897793
MAGADSUGAR,"MAGADH SUGAR & ENERGY",593.9,5476353
MAGNUM,"MAGNUM VENTURES",24.3,3828993
MAGSON-SM,"MAGSON RETAIL AND DIST L",107.05,4374529
MAHABANK,"BANK OF MAHARASHTRA",56.68,2912513
MAHAPEXLTD,"MAHA RASHTRA APEX COPR. L",96,1341185
MAHASTEEL,"MAHAMAYA STEEL INDS",508,4486913
MAHEPC,"MAHINDRA EPC IRRIG",145,4506369
MAHESHWARI,"MAHESHWARI LOGISTICS",56.5,2451457
MAHICKRA-SM,"MAHICKRA CHEMICAL",156.9,726785
MAHKTECH,"MIRAEAMC - MAHKTECH",31.6,1810945
MAHLIFE,"MAHINDRA LIFESPACE DEVLTD",356.7,2060801
MAHLOG,"MAHINDRA LOGISTIC",355.1,98561
MAHSCOOTER,"MAHARASHTRA SCOOTERS",16812,533761
MAHSEAMLES,"MAHARASHTRA SEAMLESS",582.4,534529
MAITHANALL,"MAITHAN ALLOYS",1158.2,6281729
MAITREYA-SM,"MAITREYA MEDICARE",255.5,5071105
MAKEINDIA,"MIRAEAMC - MAMFGETF",152.31,2042625
MAKS-SM,"MAKS ENERGY SOL INDIA",33,2871809
MAL-SM,"MANGALAM ALLOYS",53,4898305
MALLCOM,"MALLCOM (INDIA)",1361.2,2039041
MALUPAPER,"MALU PAPER MILLS",38.11,3418113
MAMATA,"MAMATA MACHINERY",448.1,7343873
MANAKALUCO-BE,"MANAK ALUMINIUM CO.",29,1901313
MANAKCOAT,"MAN COAT METAL & IND",146.04,1897729
MANAKSIA,"MANAKSIA",66,3890945
MANAKSTEEL-BE,"MANAKSIA STEELS",59.69,1915393
MANALIPETC,"MANALI PETROCHEMICALS LT",71.01,3531777
MANAPPURAM,"MANAPPURAM FINANCE",293.65,4879617
MANAV-SM,"MANAV INFRA PROJECTS",26.3,5554433
MANBA,"MANBA FINANCE",133.55,6552833
MANCREDIT,"MANGAL CREDIT N FINCORP L",181.51,6354689
MANDEEP-SM,"MANDEEP AUTO INDUSTRIES L",26.05,6087425
MANGALAM,"MANGALAM DRUG & CHEM",69.45,3025153
MANGCHEFER,"MANG.CHEM.FERT.LTD",318,3841793
MANGLMCEM,"MANGALAM CEMENT",737.25,539137
MANINDS,"MAN INDUSTRIES (I)",370,3042305
MANINFRA,"MAN INFRA",144.3,4665857
MANKIND,"MANKIND PHARMA",2476.8,3937281
MANOMAY,"MANOMAY TEX INDIA",201.11,3520769
MANORAMA,"MANORAMA INDUSTRIES",1435,2618113
MANORG,"MANGALAM ORGANICS",518.6,1644033
MANUGRAPH-BE,"MANUGRAPH INDIA",23.1,3475201
MANYAVAR,"VEDANT FASHIONS",690.05,2090753
MAPMYINDIA,"C.E. INFO SYSTEMS",1696.9,1850113
MARALOVER,"MARAL OVERSEAS",45.51,540673
MARATHON,"MARATHON NXTGEN REALT",571.45,4776705
MARCO-SM,"MARCO CABLE & CONDUCTOR L",39,4805889
MARICO,"MARICO",717,1041153
MARINE,"MARINE ELECTRICAL (I)",209.38,339969
MARINETRAN-SM,"MARINETRANS INDIA",15.4,5224961
MARKSANS,"MARKSANS PHARMA",170.1,2708225
MARUTI,"MARUTI SUZUKI INDIA",15948,2815745
MASFIN,"MAS FINANCIAL SERV",301,50945
MASKINVEST,"MASK INVESTMENTS",150,4794113
MASON-ST,"MASON INFRATECH",198.1,6215937
MASPTOP50,"MIRAEAMC - MASPTOP50",68.97,1480193
MASTEK,"MASTEK",2105,543745
MASTER-SM,"MASTER COMPONENTS",357.25,4866817
MASTERTR,"MASTER TRUST",143.58,6924033
MATRIMONY,"MATRIMONY.COM",512.75,5561857
MAWANASUG,"MAWANA SUGARS",89.73,4357633
MAXESTATES,"MAX ESTATES",463,5029377
MAXHEALTH,"MAX HEALTHCARE INS",1155.8,5728513
MAXIND,"MAX INDIA",211.4,5741569
MAXPOSURE-SM,"MAXPOSURE",55,5552897
MAXVOLT-SM,"MAXVOLT ENERGY INDUS L",275,7589121
MAYASHEEL-SM,"MAYASHEEL VENTURES",60.4,193942273
MAYURUNIQ,"MAYUR UNIQUOTERS",495.65,7399937
MAZDA,"MAZDA",292.3,4829697
MAZDOCK,"MAZAGON DOCK SHIPBUIL",2897.3,130305
MBAPL,"MADHYA BHARAT AGRO P.",437.8,3247617
MBEL,"M AND B ENGINEERING",367.8,194086401
MBLINFRA,"MBL INFRASTRUCTURE",42.5,4615425
MCL-BE,"MADHAV COPPER",52.6,5724673
MCLEODRUSS,"MCLEOD RUSSEL INDIA",55,3057409
MCLOUD,"MAGELLANIC CLOUD",72,7547393
MCON-SM,"MCON RASAYAN INDIA",56.2,3730945
MCX,"MULTI COMMODITY EXCHANGE",8710,7982337
MDL-SM,"MARVEL DECOR",90,545793
MEDANTA,"GLOBAL HEALTH",1371.6,3060737
MEDIASSIST,"MEDI ASSIST HEALTH SER L",533,5556481
MEDICAMEQ,"MEDICAMEN BIOTECH",308.2,1607169
MEDICO-BE,"MEDICO REMEDIES",52,2476289
MEDIORG-SM,"MEDICAMEN ORGANICS",34.2,6205185
MEDISTEP-SM,"MEDISTEP HEALTHCARE",30,194156289
MEDPLUS,"MEDPLUS HEALTH SERV",775,1857025
MEGAFLEX-SM,"MEGA FLEX PLASTICS",55,2808577
MEGASOFT,"MEGASOFT",153.1,3787009
MEGASTAR,"MEGASTAR FOODS",221,2087169
MEGATHERM-SM,"MEGATHERM INDUCTION",273.1,5775361
MEIL,"MANGAL ELECTRICAL IND L",441.25,194239489
MENONBE,"MENON BEARINGS",122.37,1782017
MEP-BZ,"MEP INFRA. DEVELOPERS",2.04,6625793
METAL,"MIRAEAMC - METAL",10.41,6590465
METALIETF,"ICICIPRAMC - METALIETF",10.44,6364417
METROBRAND,"METRO BRANDS",1211,1853953
METROPOLIS,"METROPOLIS HEALTHCARE",2040,2452737
MFML,"MAHALAXMI FABRIC MILLS LT",29.35,6383873
MFSL,"MAX FINANCIAL SERV",1590.2,548353
MGEL,"MANGALAM GLOBAL ENT",16.79,407809
MGL,"MAHANAGAR GAS",1294.4,4488705
MGSL-ST,"MATRIX GEO SOLUTIONS",111,194546689
MHHL-SM,"MOHINI HEALTH&HYGIENE",49.95,365057
MHLXMIRU,"MAHALAXMI RUBTECH",219.2,2018817
MHRIL,"MAHINDRA HOLIDAYS",342.9,4437249
MICEL,"MIC ELECTRONICS",56.93,1835265
MICROPRO-SM,"MICROPRO SOFTWARE SOL L",22.25,5091073
MID150,"KOTAKMAMC - MID150",21.92,7800065
MID150BEES,"NIP IND ETF MIDCAP 150",223.08,2177537
MID150CASE,"ZERODHA NIFTY MIDCAP 150 ETF",10.79,6163713
MIDCAP,"KOTAKMAMC - KOTAKMID50",166.82,2067713
MIDCAPETF,"MIRAEAMC - MAM150ETF",22.05,2153729
MIDCAPIETF,"ICICIPRAMC - ICICIM150",22.36,4390913
MIDHANI,"MISHRA DHATU NIGAM",394.9,630529
MIDQ50ADD,"DSPAMC - DSPQ50ETF",250.35,1908737
MIDSELIETF,"ICICI PRUD MIDCAP SEL ETF",17.72,4531713
MIDSMALL,"MIRAEAMC - MIDSMALL",48.44,6106881
MIEL-ST,"MANGLAM INFRA & ENG",22.6,6305793
MILTON-SM,"MILTON INDUSTRIES",27.5,40705
MINDACORP,"MINDA CORPORATION",583,6629633
MINDPOOL-SM,"MINDPOOL TECHNOLOGIES",71.1,2278401
MINDSPACE-RR,"MINDSPACE BUSINESS P REIT",454.25,5710849
MINDTECK,"MINDTECK (INDIA)",288,4620545
MIRCELECTR-BE,"MIRCELECTR-DEPO",24.65,1754369
MIRZAINT,"MIRZA INTERNATIONAL LIMIT",36.5,1124865
MITCON,"MITCON CON & ENG SER",66.29,2168065
MITTAL,"MITTAL LIFE STYLE",1.5,4751873
MKPL,"M K PROTEINS",6.95,4284417
MMEL-SM,"MOVING MEDIA ENTER",63.8,193999361
MMFL,"MM FORGINGS",308.8,3544065
MMP,"MMP INDUSTRIES",274,4197121
MMTC,"MMTC",71.48,4596993
MNC,"KOTAKMAMC - KOTAKMNC",30.51,2733057
MOALPHA50,"MOTILALAMC - MOALPHA50",50.33,193963265
MOBIKWIK,"ONE MOBIKWIK SYSTEMS",285,7179777
MOCAPITAL,"MOTILALAMC - MOCAPITAL",44.28,7696641
MODEFENCE,"MOTILALAMC - MODEFENCE",89.3,6385665
MODIRUBBER,"MODI RUBBER",123.31,570625
MODISONLTD,"MODISON",156.7,848897
MODTHREAD,"MODERN THREADS INDIA",47.5,573697
MOGOLD,"MOTILALAMC - MOGOLD",122.1,193994497
MOGSEC,"MOTILALAMC - G5",63.3,385793
MOHEALTH,"MOTILALAMC - MOHEALTH",44.82,2690049
MOHITIND-BE,"MOHIT INDUSTRIES",32.85,7533313
MOIL,"MOIL",388.95,5332481
MOINFRA,"MOTILALAMC - MOINFRA",60.64,193799937
MOKSH,"MOKSH ORNAMENTS",14.98,918017
MOL,"MEGHMANI ORGANICS",81.7,1380865
MOLDTECH,"MOLD-TEK TECHNOLOGIES",205,4512001
MOLDTKPAC,"MOLD-TEK PACKAGING",743.5,1718529
MOLOWVOL,"MOTILALAMC - MOLOWVOL",37.87,2215425
MOM100,"MOTILAL OS MIDCAP100 ETF",62.5,5484289
MOM30IETF,"ICICIPRAMC - ICICIMOM30",31.5,2709761
MOM50,"MOTILAL OSWAL M50 ETF",261.68,4937985
MOMENTUM,"BIRLASLAMC - MOMENTUM",31.31,2737409
MOMENTUM50,"MOTILALAMC - MOMENTUM50",52.46,6555137
MOMGF,"MOTILALAMC - MOMGF",149.32,193817345
MOMIDMTM,"MOTILALAMC - MOMIDMTM",62.28,194001153
MOMOMENTUM,"MOTILALAMC - MOMOMENTUM",62.7,2094593
MON100,"MOTILAL OS NASDAQ100 ETF",241.75,5821185
MON50EQUAL,"MOTILALAMC - MON50EQUAL",32.34,193766401
MONARCH,"MONARCH NETWORTH CAP",311,1965825
MONEXT50,"MOTILALAMC - MONEXT50",67.9,193834753
MONIFTY500,"MOTILALAMC - MONIFTY500",23.67,4924673
MONOLITH-ST,"MONOLITHISCH INDIA",457.95,193782017
MONOPHARMA-SM,"MONO PHARMACARE",21.7,4708353
MONQ50,"MOTILALAMC - MONQ50",102.39,1900033
MONTECARLO,"MONTE CARLO FASHIONS",676,1520129
MOPSE,"MOTILALAMC - MOPSE",99.67,193902337
MOQUALITY,"MOTILALAMC - MOQUALITY",194.5,2770433
MORARJEE-BZ,"MORARJEE TEXTILES",9.58,6624257
MOREALTY,"MOTILALAMC - MOREALTY",88.28,5935105
MOREPENLAB,"MOREPEN LAB.",47.88,578305
MOS-SM,"MOS UTILITY",49.85,3853057
MOSCHIP,"MOSCHIP TECHNOLOGIES",271.9,7541505
MOSILVER,"MOTILALAMC - MOSILVER",158,194164993
MOSMALL250,"MOTILALAMC - MOSMALL250",17.07,5934337
MOTHERSON,"SAMVRDHNA MTHRSN INTL",103.31,1076225
MOTILALOFS,"MOTILAL OSWAL FIN",979,3826433
MOTISONS,"MOTISONS JEWELLERS",17.65,5321729
MOTOGENFIN,"MOTOR & GENERAL FINANCE L",26.49,580609
MOTOUR,"MOTILALAMC - MOTOUR",89.2,193905409
MOVALUE,"MOTILALAMC - MOVALUE",107.57,2771201
MOXSH-SM,"MOXSH OVERSEAS EDUCON",36.6,3456513
MPEL-ST,"MANAS POLYMER N ENERGIE L",136.35,194394625
MPHASIS,"MPHASIS",2810,1152769
MPSLTD,"MPS",2230.4,2707969
MPTODAY-SM,"M P TODAY MEDIA",47.15,5578753
MRF,"MRF",156355,582913
MRIL-SM,"MAHENDRA REALTO & INFRA L",52,194223361
MRPL,"MRPL",144.75,584449
MSCIINDIA,"KOTAKMAMC - MSCIINDIA",29.89,7618049
MSPL,"MSP STEEL & POWER",37.86,3051265
MSTCLTD,"MSTC",544,2395137
MSUMI,"MOTHERSON SUMI WRNG IND L",45,2200577
MTARTECH,"MTAR TECHNOLOGIES",1940,693505
MTEDUCARE-BE,"MT EDUCARE",2.11,8041729
MTNL,"MAHANAGAR TELEPHONE NIGAM",42.71,587265
MUFIN,"MUFIN GREEN FINANCE",89,5064449
MUFTI,"CREDO BRANDS MARKETING L",111.99,5344769
MUKANDLTD,"MUKAND",136,2899201
MUKKA,"MUKKA PROTEINS",26.5,5882881
MUKTAARTS,"MUKTA ARTS",68.95,2223873
MULTICAP,"MIRAEAMC - MULTICAP",16.28,6420481
MUNISH-ST,"MUNISH FORGE",115.75,194411265
MUNJALAU,"MUNJAL AUTO IND.",100.4,3458817
MUNJALSHOW,"MUNJAL SHOWA",139.4,590593
MURUDCERA,"MURUDESHWAR CERAMICS",41.55,592129
MUTHOOTCAP,"MUTHOOT CAP SERV",273.9,2666241
MUTHOOTFIN,"MUTHOOT FINANCE",3245,6054401
MUTHOOTMF,"MUTHOOT MICROFIN",165.9,5332737
MVGJL,"MANOJ VAIBHAV GEM N JEW L",189.05,4867841
MVKAGRO-ST,"M.V.K. AGRO FOOD PROD",549.9,5882625
MWL,"MANGALAM WORLDWIDE",241.99,194347265
MYMUDRA-ST,"MY MUDRA FINCORP",90.05,6454017
NACLIND-BE,"NACL INDUSTRIES",227.35,5229825
NAGAFERT,"NAGARJUN FERT AND CHE",5.07,4427521
NAGREEKCAP,"NAGREEKA CAP & INFR.LTD",36.5,3825153
NAGREEKEXP,"NAGREEKA EXPORTS",34.03,3763713
NAHARCAP,"NAHAR CAP & FIN.",285.1,3932161
NAHARINDUS,"NAHAR INDS ENT",114.35,3355137
NAHARPOLY,"NAHAR POLY FILMS",307.5,3697921
NAHARSPING,"NAHAR SPINNING MILLS",203.97,3696641
NAM-INDIA,"NIPPON L I A M",857,91393
NAMAN-SM,"NAMAN IN-STORE (INDIA) L",85,5985025
NAMOEWASTE-SM,"NAMO EWASTE MANAGEMENT L",195,6442753
NARMADA,"NARMADA AGROBASE",25.3,2976513
NATCAPSUQ-BE,"NATURAL CAPSULES",243.6,7574529
NATCOPHARM,"NATCO PHARMA",814.45,1003009
NATHBIOGEN-BE,"NATH BIO-GENES (I)",173.5,2833665
NATIONALUM,"NATIONAL ALUMINIUM CO",229.49,1629185
NAUKRI,"INFO EDGE (I)",1344.8,3520257
NAVA,"NAVA",626,1027585
NAVINFLUOR,"NAVIN FLUORINE INT.",4596.6,3756033
NAVKARCORP,"NAVKAR CORPORATION",119.21,2702593
NAVKARURB-BE,"NAVKAR URBANSTRUCTURE",2.25,7462145
NAVNETEDUL,"NAVNEET EDUCATION",155.88,610561
NAZARA,"NAZARA TECHNOLOGIES",267.5,764673
NBCC,"NBCC (INDIA)",114,8042241
NBIFIN,"N.B.I. IND. FIN. CO.",2655,4892417
NCC,"NCC",210.31,593665
NCLIND,"NCL INDUSTRIES",204.65,3709441
NDGL,"NAGA DHUNSERI GROUP",3902,4702977
NDL,"NANDAN DENIM",3.19,8002049
NDLVENTURE-BE,"NDL VENTURES",84.84,3724801
NDRAUTO,"NDR AUTO COMPONENTS",996.9,5697281
NDRINVIT-IV,"NDR INVIT TRUST",121,5806081
NDTV,"NDTV",111.5,2925313
NECCLTD,"NORTH EAST CARRY CORP",20.17,3461633
NECLIFE-BE,"NECTAR LIFESCIENCES",14.1,3054081
NEELAM-SM,"NEELAM LINENS & GAR (I) L",19.65,6943489
NELCAST,"NELCAST",110.5,3778817
NELCO,"NELCO",875.8,611329
NEOGEN,"NEOGEN CHEMICALS",1505,2538753
NEPHROCARE-ST,"NEPHRO CARE INDIA",141,6234369
NEPTUNE-SM,"NEPTUNE PETROCHEMICALS L",169,193918209
NESCO,"NESCO",1392,3944705
NESTLEIND,"NESTLE INDIA",1187,4598529
NETF,"TATAAML - NETF",270.76,2006529
NETWEB,"NETWEB TECH INDIA",3945,4462849
NETWORK18,"NETWORK18 MEDIA & INV",52.31,3612417
NEULANDLAB,"NEULAND LAB",15690,615937
NEWGEN,"NEWGEN SOFTWARE TECH",872,297985
NEWJAISA-ST,"NEWJAISA TECHNOLOGIES",39.4,4905217
NEXT30ADD,"DSPAMC - NEXT30ADD",39.31,7542785
NEXT50,"MIRAEAMC - MANXT50",702.6,4398337
NEXT50IETF,"ICICIPRAMC - ICICINXT50",71.8,1159425
NEXTMEDIA,"NEXT MEDIAWORKS",6.94,2525953
NFL,"NATIONAL FERT.",92.88,3564801
NGIL,"NAKODA GROUP OF IND.",32.1,1382657
NGLFINE,"NGL FINE CHEM",1435,2630913
NH,"NARAYANA HRUDAYALAYA",1776.8,3031041
NHIT-IV,"NATIONAL HIGHW INFRA TRUS",141.5,1671937
NHPC,"NHPC",86.85,4454401
NIACL,"THE NEW INDIA ASSU CO",189.43,102145
NIBE,"NIBE",1344,7548673
NIBL,"NRB INDUS. BEARINGS",29.78,7611649
NIDAN-SM,"NIDAN LABS AND HEALTH",18.15,1687553
NIDOZC26-N7,"NIDOZC26-N7",2349,4574209
NIF100BEES,"NIP IND ETF NIFTY 100",272.58,7571713
NIF100IETF,"ICICI PRUD NIFTY 100 ETF",28.69,7780353
NIF10GETF,"UTIAMC - NIF10GETF",26.11,5766145
NIF5GETF,"UTIAMC - NIF5GETF",62.83,5765377
NIFITETF,"UTIAMC - NIFITETF",366.06,5756929
NIFMID150,"UTIAMC - NIFMID150",217.61,4696833
NIFTY 100,"NIFTY 100",25825.7,260617
NIFTY 200,"NIFTY 200",14059.05,264457
NIFTY 50,"NIFTY 50",25181.8,256265
NIFTY 500,"NIFTY 500",23241.75,268041
NIFTY ALPHA 50,"NIFTY ALPHA 50",50522.4,265993
NIFTY ALPHALOWVOL,"NIFTY ALPHALOWVOL",26562.35,273673
NIFTY AQL 30,"NIFTY ALPHA QUALITY LOW-VOLATILITY 30",22583.2,404745
NIFTY AQLV 30,"NIFTY ALPHA QUALITY VALUE LOW VOLATILITY 30",20864.4,405001
NIFTY AUTO,"NIFTY AUTO",26587,263433
NIFTY BANK,"NIFTY BANK",56192.05,260105
NIFTY CAPITAL MKT,"NIFTY CAPITAL MARKETS",4406.55,414473
NIFTY COMMODITIES,"NIFTY COMMODITIES",9128.9,257289
NIFTY CONSR DURBL,"NIFTY CONSR DURBL",38251.55,288777
NIFTY CONSUMPTION,"NIFTY CONSUMPTION",12227.45,257545
NIFTY COREHOUSING,"NIFTY CORE HOUSING",15894.8,410377
NIFTY CORP MAATR,"NIFTY INDIA SELECT 5 CORPORATE GROUPS",37037.5,405257
NIFTY CPSE,"NIFTY CPSE",6489.8,268297
NIFTY DIV OPPS 50,"NIFTY DIV OPPS 50",6031.65,257033
NIFTY ENERGY,"NIFTY ENERGY",35244.15,261641
NIFTY EV,"NIFTY EV & NEW AGE AUTOMOTIVE",3095.75,405513
NIFTY FIN SERVICE,"NIFTY FIN SERVICE",26724.3,257801
NIFTY FINSEREXBNK,"NIFTY FINANCIAL SERVICES",30344.35,410633
NIFTY FINSRV25 50,"NIFTY FINSRV25 50",28870.4,288265
NIFTY FMCG,"NIFTY FMCG",54707.45,261897
NIFTY GROWSECT 15,"NIFTY GROWSECT 15",11915.45,270345
NIFTY GS 10YR,"NIFTY GS 10YR",2603.08,269065
NIFTY GS 10YR CLN,"NIFTY GS 10YR CLN",901.51,269321
NIFTY GS 11 15YR,"NIFTY GS 11 15YR",3236.87,269577
NIFTY GS 15YRPLUS,"NIFTY GS 15YRPLUS",3500.78,269833
NIFTY GS 4 8YR,"NIFTY GS 4 8YR",3201.03,268553
NIFTY GS 8 13YR,"NIFTY GS 8 13YR",2946.51,268809
NIFTY GS COMPSITE,"NIFTY GS COMPSITE",3038.2,270089
NIFTY HEALTHCARE,"NIFTY HEALTHCARE",14593.5,288521
NIFTY HIGHBETA 50,"NIFTY HIGHBETA 50",3825.65,405769
NIFTY HOUSING,"NIFTY HOUSING",11656.15,410889
NIFTY IND DEFENCE,"NIFTY INDIA DEFENCE",8111.25,413961
NIFTY IND DIGITAL,"NIFTY IND DIGITAL",9198.3,291337
NIFTY IND TOURISM,"NIFTY INDIA TOURISM",8883.3,414217
NIFTY INDIA MFG,"NIFTY INDIA MFG",14988.4,291081
NIFTY INFRA,"NIFTY INFRA",9152.55,261385
NIFTY IPO,"NIFTY IPO",2166.8,411145
NIFTY IT,"NIFTY IT",35628.5,259849
NIFTY LARGEMID250,"NIFTY LARGEMID250",16347.45,289545
NIFTY LOW VOL 50,"NIFTY LOW VOLATILITY 50",25049.55,406025
NIFTY M150 QLTY50,"NIFTY M150 QLTY50",24366.9,290825
NIFTY MEDIA,"NIFTY MEDIA",1557.55,263945
NIFTY METAL,"NIFTY METAL",10356.2,263689
NIFTY MICROCAP250,"NIFTY MICROCAP250",23368.4,290569
NIFTY MID LIQ 15,"NIFTY MID LIQ 15",15351.15,270601
NIFTY MID SELECT,"NIFTY MIDCAP SELECT (MIDCPNIFTY)",13034.55,288009
NIFTY MIDCAP 100,"NIFTY MIDCAP 100",58429.85,256777
NIFTY MIDCAP 150,"NIFTY MIDCAP 150",21655.9,266249
NIFTY MIDCAP 50,"NIFTY MIDCAP 50",16522.4,260873
NIFTY MIDSML 400,"NIFTY MIDSML 400",19981.1,266505
NIFTY MIDSML HLTH,"NIFTY MIDSML HLTH",44241.45,295689
NIFTY MNC,"NIFTY MNC",29897.1,262153
NIFTY MOBILITY,"NIFTY MOBILITY",22629.95,406281
NIFTY MS FIN SERV,"NIFTY MIDSMALL FINANCIAL SERVICES",18829.8,411401
NIFTY MS IND CONS,"NIFTY MIDSMALL INDIA CONSUMPTION",19646.9,411657
NIFTY MS IT TELCM,"NIFTY MIDSMALL IT & TELECOM",9740.7,411913
NIFTY MULTI INFRA,"NIFTY MULTI INFRA",14079.25,295433
NIFTY MULTI MFG,"NIFTY MULTI MFG",15583.7,295177
NIFTY MULTI MQ 50,"NIFTY500 MULTICAP MOMENTUM QUALITY 50",41702.5,406537
NIFTY NEW CONSUMP,"NIFTY INDIA NEW AGE CONSUMPTION",12088.6,406793
NIFTY NEXT 50,"NIFTY NEXT 50",68520.25,270857
NIFTY NONCYC CONS,"NIFTY NON-CYCLICAL CONSUMER",16235.7,412169
NIFTY OIL AND GAS,"NIFTY OIL AND GAS",11467.25,289033
NIFTY PHARMA,"NIFTY PHARMA",21936.2,262409
NIFTY PSE,"NIFTY PSE",9885.1,262665
NIFTY PSU BANK,"NIFTY PSU BANK",7569.3,262921
NIFTY PVT BANK,"NIFTY PVT BANK",27518.35,271113
NIFTY QLTY LV 30,"NIFTY QUALITY LOW VOLATILITY 30",17244.25,407049
NIFTY REALTY,"NIFTY REALTY",881.9,261129
NIFTY RURAL,"NIFTY RURAL",15520.4,412425
NIFTY SERV SECTOR,"NIFTY SERV SECTOR",32847.95,263177
NIFTY SHARIAH 25,"NIFTY SHARIAH 25",8229,412681
NIFTY SML250 Q50,"NIFTY SMALLCAP250 QUALITY 50",26280.95,407305
NIFTY SMLCAP 100,"NIFTY SMLCAP 100",18000.25,267017
NIFTY SMLCAP 250,"NIFTY SMLCAP 250",17007.8,267273
NIFTY SMLCAP 50,"NIFTY SMLCAP 50",8604,266761
NIFTY TATA 25 CAP,"NIFTY TATA 25 CAP",14827.25,294921
