Rank,Symbol,Name,Average Price,Current Price,Max Daily Fluctuation %,Min Daily Fluctuation %,Avg Daily Fluctuation %,Year High,Year Low,Yearly Range %,Total Days,Token
2590,DALBHARAT,"DALMIA BHARAT",1986.27,2228.00,6.27,0.78,2.59,2496.30,1601.00,45.07,250,2067201
2591,YUDIZ-SM,"YUDIZ SOLUTIONS",45.45,29.50,9.98,0.00,2.58,88.45,27.40,134.32,226,4618241
2592,TATACHEM,"TATA CHEMICALS",950.81,903.50,10.11,0.88,2.58,1247.35,756.00,51.68,250,871681
2593,BERGEPAINT,"BERGER PAINTS (I)",523.28,534.75,5.86,0.90,2.58,605.00,437.75,31.96,250,103425
2594,HDFCMOMENT,"HDFCAMC - HDFCMOMENT",31.20,31.30,9.42,0.69,2.58,38.34,25.50,41.16,250,2953729
2595,GROWWNXT50,"GROWWAMC - GROWWNXT50",68.04,68.44,5.29,0.73,2.58,71.46,64.00,10.96,32,194421249
2596,SETFGOLD,"SBI-ETF GOLD",78.30,103.95,17.19,0.43,2.58,105.18,62.85,54.06,250,4421633
2597,HEIDELBERG,"HEIDELBERGCEMENT (I)",202.47,200.00,15.04,0.69,2.58,240.86,176.60,31.74,250,592897
2598,BFSI,"MIRAEAMC - MAFSETF",25.75,27.75,16.93,0.40,2.58,28.70,21.00,29.91,250,1336321
2599,SILKFLEX-SM,"SILKFLEX POLYMERS INDIA L",82.59,84.30,10.28,0.00,2.58,112.10,50.65,74.41,197,6076417
2600,IT,"KOTAKMAMC - KOTAKIT",41.85,38.69,11.22,0.77,2.57,49.50,32.55,40.50,250,672513
2601,RAJRILTD-BE,"RAJ RAYON INDUSTRIES",24.44,25.34,4.11,0.00,2.57,31.59,17.99,55.65,250,2157569
2602,BRACEPORT-SM,"BRACE PORT LOGISTICS",91.21,74.00,13.16,0.00,2.57,133.30,69.00,70.50,217,6375681
2603,AONENIFTY,"AONEAMC - AONENIFTY",10.19,10.33,19.84,0.48,2.57,12.00,9.47,24.82,95,193816577
2604,PROV-SM,"PROVENTUS AGROCOM",1294.40,1080.00,16.14,0.00,2.57,1770.00,815.10,73.77,197,4219649
2605,IDFCFIRSTB,"IDFC FIRST BANK",66.39,74.50,12.51,0.78,2.57,78.45,52.46,39.15,250,2863105
2606,JIOFIN,"JIO FIN SERVICES",289.04,308.30,7.34,0.65,2.57,347.50,198.65,51.50,250,4644609
2607,ICICIB22,"ICICIPRAMC - BHARATIWIN",107.58,112.53,17.91,0.74,2.57,120.10,93.02,25.17,250,133633
2608,ACCELYA,"ACCELYA SOLN INDIA",1436.17,1500.00,7.31,0.74,2.57,1845.00,1218.50,43.62,250,1805569
2609,TNIDETF,"TATAAML - TNIDETF",92.29,95.18,9.38,0.72,2.56,104.78,76.95,30.15,250,2273793
2610,KESORAMIND,"KESORAM INDUSTRIES",92.63,5.21,10.45,0.00,2.56,235.98,2.84,251.68,250,475905
2611,HONAUT,"HONEYWELL AUTOMATION IND",38771.68,36450.00,8.89,0.85,2.56,51999.00,31025.00,54.10,250,874753
2612,PETRONET,"PETRONET LNG",306.21,280.65,9.14,0.81,2.56,354.10,266.10,28.74,250,2905857
2613,GLOBALPET-SM,"GLOBAL PET INDUSTRIES",122.74,141.10,12.96,0.00,2.56,158.00,93.10,52.87,219,4394753
2614,ALPHA,"KOTAKMAMC - KOTAKALPHA",49.28,48.85,10.27,0.70,2.56,60.91,39.00,44.46,250,1897473
2615,UBL,"UNITED BREWERIES",1976.07,1781.00,9.07,0.97,2.56,2299.70,1738.40,28.40,250,4278529
2616,SBINEQWETF,"SBIAMC - SBINEQWETF",30.56,32.59,9.42,0.58,2.55,33.10,27.30,18.98,250,6278145
2617,AIRTELPP-E1,"AIRTEL RS. 1.25 PPD UP",1321.93,1473.00,9.27,0.57,2.55,1557.60,1095.85,34.93,250,1647361
2618,CONCOR,"CONTAINER CORP OF IND",591.02,540.00,10.44,0.82,2.55,726.35,481.00,41.51,250,1215745
2619,LTIM,"LTIMINDTREE",5365.85,5459.00,8.36,0.79,2.55,6767.95,3802.00,55.27,250,4561409
2620,MVKAGRO-ST,"M.V.K. AGRO FOOD PROD",133.67,548.00,20.75,0.00,2.55,555.70,32.05,391.75,249,5882625
2621,MOMENTUM50,"MOTILALAMC - MOMENTUM50",52.84,52.65,8.20,0.56,2.55,66.00,42.40,44.66,250,6555137
2622,EMULTIMQ,"EDELAMC - EMULTIMQ",41.76,42.10,16.27,0.63,2.54,53.90,34.71,45.96,230,6654977
2623,NAMAN-SM,"NAMAN IN-STORE (INDIA) L",111.01,81.15,10.34,0.00,2.54,205.40,55.75,134.81,245,5985025
2624,BALAJIPHOS-ST,"BALAJI PHOSPHATES",139.25,148.00,12.72,0.00,2.54,184.70,72.60,80.50,140,7688449
2625,3MINDIA,"3M INDIA",30146.54,29600.00,9.81,0.66,2.54,37133.75,25718.15,37.87,250,121345
2626,HDFCNIFIT,"HDFCAMC - HDFCNIFIT",40.38,37.36,7.63,0.69,2.53,47.74,32.24,38.38,250,3097857
2627,AXISBPSETF,"AXISAMC - AXISBPSETF",12.52,12.98,15.10,0.39,2.53,14.00,11.00,23.96,250,903681
2628,AMBUJACEM,"AMBUJA CEMENTS",552.14,568.75,9.83,0.71,2.53,624.95,453.05,31.13,250,325121
2629,LICNFNHGP,"LICNAMC - LICNFNHGP",271.58,282.39,13.87,0.22,2.53,298.00,242.47,20.45,250,3898625
2630,MOVALUE,"MOTILALAMC - MOVALUE",99.32,107.81,8.94,0.56,2.53,110.25,85.91,24.51,250,2771201
2631,MID150BEES,"NIP IND ETF MIDCAP 150",212.30,223.57,8.75,0.79,2.53,235.00,179.00,26.38,250,2177537
2632,TATAMOTORS,"TATA MOTORS",717.98,679.15,7.98,0.81,2.53,943.60,535.75,56.81,250,884737
2633,HDFCPSUBK,"HDFCAMC HDFCPSUBK",67.18,77.44,9.17,0.61,2.52,77.86,55.68,33.01,250,5784321
2634,LICHSGFIN,"LIC HOUSING FINANCE",587.44,567.50,5.79,0.61,2.52,657.60,483.70,29.60,250,511233
2635,KANSAINER,"KANSAI NEROLAC PAINTS",251.86,247.66,6.90,0.94,2.52,298.70,218.20,31.96,250,306177
2636,ICICIGI,"ICICI LOMBARD GIC",1875.88,1860.00,9.09,0.85,2.51,2145.00,1613.70,28.32,250,5573121
2637,JAGRAN,"JAGRAN PRAKASHAN",76.18,71.99,11.94,0.76,2.50,93.48,65.01,37.37,250,3382017
2638,971SCL28A-NT,"971SCL28A-NT",855.64,865.00,19.96,0.00,2.50,1000.00,720.30,32.69,19,5147137
2639,DIVISLAB,"DIVI S LABORATORIES",6085.82,6489.00,8.23,0.87,2.50,7071.50,4955.00,34.78,250,2800641
2640,MUNISH-ST,"MUNISH FORGE",115.83,121.50,7.48,0.00,2.49,121.50,102.00,16.83,3,194411265
2641,1025SCL35A-N1,"1025SCL35A-N1",977.92,900.30,29.56,0.00,2.49,1015.00,700.00,32.21,39,7732225
2642,GROWWNIFTY,"GROWWAMC - GROWWNIFTY",9.97,10.13,8.75,0.89,2.49,11.00,9.50,15.05,56,194226433
2643,GODREJCP,"GODREJ CONSUMER PRODUCTS",1191.45,1129.00,9.97,0.72,2.49,1366.60,979.50,32.49,250,2585345
2644,PAGEIND,"PAGE INDUSTRIES",45123.33,41415.00,7.65,0.77,2.49,50590.00,38850.00,26.02,250,3689729
2645,PTL,"PTL ENTERPRISES",40.64,40.00,8.73,0.63,2.49,47.40,34.72,31.20,250,3609857
2646,ABSLNN50ET,"BIRLASLAMC - ABSLNN50ET",69.32,71.64,19.19,0.71,2.49,82.05,58.37,34.16,250,1878785
2647,BANKBARODA,"BANK OF BARODA",232.57,266.80,13.40,0.87,2.49,272.05,184.35,37.71,250,1195009
2648,TATAPOWER,"TATA POWER CO",391.78,390.50,6.68,0.81,2.49,477.90,326.35,38.68,250,877057
2649,GOLDIETF,"ICICI PRUDENTIAL GOLD ETF",78.44,103.97,10.32,0.51,2.49,105.70,63.51,53.79,250,5037825
2650,AXISVALUE,"AXISAMC - AXISVALUE",28.14,29.88,21.23,0.42,2.48,30.44,22.84,27.00,139,7719681
2651,ICICIPRULI,"ICICI PRU LIFE INS CO",630.90,600.00,12.24,0.73,2.48,776.85,525.80,39.79,250,4774913
2652,INDIGO,"INTERGLOBE AVIATION",5042.47,5736.00,10.46,0.69,2.48,6232.50,3780.00,48.64,250,2865921
2653,HEROMOTOCO,"HERO MOTOCORP",4393.25,5502.00,8.34,0.65,2.48,5659.00,3344.00,52.69,250,345089
2654,TAPIFRUIT-ST,"TAPI FRUIT PROCESSING",93.89,95.10,8.54,0.00,2.47,122.00,70.30,55.07,148,2814465
2655,ORIENTCEM,"ORIENT CEMENT",305.64,221.50,12.20,0.63,2.47,379.00,214.50,53.82,250,7702785
2656,ABBOTINDIA,"ABBOTT INDIA",30320.52,30255.00,11.58,0.76,2.47,37000.00,25325.00,38.51,250,4583169
2657,966SFIL25A-NI,"966SFIL25A-NI",976.51,960.00,19.34,0.00,2.47,1061.18,637.66,43.37,33,3590657
2658,BSLNIFTY,"ADITYBIRLA SL NIF ETF-GR",27.93,29.38,20.17,0.74,2.47,30.28,20.37,35.49,250,6343937
2659,INTERNET,"MIRAEAMC - INTERNET",14.22,14.73,17.35,0.34,2.47,16.12,13.30,19.83,66,194200321
2660,SBICARD,"SBI CARDS & PAY SER",824.39,916.75,13.10,0.81,2.47,1027.25,659.80,44.57,250,4600577
2661,SANOFICONR,"SANOFI CONS HEALTHC IND L",4937.80,4680.00,15.37,0.28,2.47,5894.50,4537.45,27.48,250,6456833
2662,AIAENG,"AIA ENGINEERING",3369.25,3270.00,7.21,0.82,2.46,4275.00,3001.10,37.81,250,3350017
2663,DESTINY-SM,"DESTINY LOGISTICS & I",118.97,134.00,10.38,0.00,2.46,181.00,67.80,95.15,178,1558273
2664,TATATECH,"TATA TECHNOLOGIES",775.10,714.50,6.73,0.58,2.45,1089.15,597.00,63.50,250,5195009
2665,MEP-BZ,"MEP INFRA. DEVELOPERS",2.20,2.08,10.44,0.00,2.43,4.33,1.14,144.74,220,6625793
2666,915SCL27A-ZL,"915SCL27A-ZL",989.64,1062.00,34.47,0.00,2.43,1139.00,816.00,32.64,20,3034625
2667,CPS-SM,"C P S SHAPERS",610.13,728.95,10.41,0.00,2.43,880.00,368.00,83.92,197,4703233
2668,HDFCSML250,"HDFCAMC - HDFCSML250",167.57,172.52,8.83,0.64,2.43,187.00,135.21,30.91,250,3643649
2669,VAL30IETF,"ICICIPRAMC - VAL30IETF",12.71,13.73,15.91,0.52,2.42,14.14,10.93,25.26,242,6617857
2670,CONTI-SM,"CONTINENTAL SEED CHEM",31.51,27.00,10.42,0.00,2.42,55.00,20.85,108.39,165,647937
2671,IBLFL-SM,"IBL FINANCE",59.79,69.95,9.97,0.00,2.42,82.00,45.45,61.13,223,5465089
2672,BATAINDIA,"BATA INDIA",1270.02,1168.60,7.51,0.61,2.41,1479.00,1025.10,35.74,250,94977
2673,MONIFTY500,"MOTILALAMC - MONIFTY500",22.68,23.70,8.30,0.48,2.41,24.71,19.50,22.97,250,4924673
2674,21STCENMGM,"21ST CENTURY MGMT SERVICE",74.95,48.25,4.08,0.00,2.41,122.64,47.01,100.91,250,1025
2675,MAGSON-SM,"MAGSON RETAIL AND DIST L",112.76,112.40,15.22,0.00,2.41,166.10,75.50,80.35,195,4374529
2676,NIFTY REALTY,"NIFTY REALTY",935.65,895.40,6.30,0.86,2.40,1137.50,765.80,39.73,250,261129
2677,SKFINDIA,"SKF INDIA",4499.89,4880.00,9.74,0.62,2.40,5449.90,3541.00,42.42,250,815617
2678,948SCL27-YV,"948SCL27-YV",945.68,960.00,9.41,0.00,2.39,960.00,815.35,15.30,7,5964033
2679,MONOPHARMA-SM,"MONO PHARMACARE",27.29,21.85,13.49,0.00,2.39,38.00,20.65,63.57,170,4708353
2680,HDFCBSE500,"HDFCAMC - HDFCBSE500",35.91,37.45,9.09,0.50,2.39,39.55,31.14,23.42,250,3642881
2681,SBIETFIT,"SBIAMC - SBIETFIT",419.88,388.39,12.91,0.58,2.39,510.00,335.00,41.68,250,189441
2682,GML-SM,"GALAXY MEDICARE",33.96,21.40,13.92,0.00,2.37,54.00,19.40,101.87,17,194326785
2683,FINIETF,"ICICIPRAMC-ICICIFIN",27.82,30.99,7.67,0.55,2.37,32.37,24.13,29.62,250,3219969
2684,BALCO-SM,"SOLVE PLASTIC PRODUCTS L",38.15,28.95,21.13,0.00,2.37,63.60,25.00,101.18,189,6369025
2685,HINDALCO,"HINDALCO  INDUSTRIES ",664.72,774.25,8.08,0.82,2.37,790.60,546.45,36.73,250,348929
2686,CMRSL-SM,"CYBER MEDIA RES & SER",91.21,74.00,10.50,0.00,2.36,144.40,64.00,88.15,208,2930433
2687,ALKEM,"ALKEM LABORATORIES",5208.95,5460.00,7.49,0.81,2.36,6340.55,4491.65,35.49,250,2995969
2688,AXISILVER,"AXISAMC - AXISILVER",103.06,161.20,23.39,0.44,2.35,176.00,85.51,87.80,250,2865409
2689,890SFIL23A-NZ,"890SFIL23A-NZ",834.93,660.00,37.95,0.00,2.35,925.00,550.50,44.85,70,3904769
2690,ARIHANTACA-ST,"ARIHANT ACADEMY",278.82,473.10,20.66,0.00,2.35,525.80,192.00,119.72,210,3417089
2691,TECHM,"TECH MAHINDRA",1562.40,1458.00,6.77,0.75,2.35,1775.30,1187.70,37.61,250,3465729
2692,MAFANG,"MIRAEAMC - MAFANG",134.55,171.90,12.73,0.00,2.35,171.90,94.10,57.82,250,897793
2693,HAVELLS,"HAVELLS INDIA",1583.64,1499.90,8.88,0.65,2.35,1970.00,1381.30,37.17,250,2513665
2694,TORNTPHARM,"TORRENT PHARMACEUTICALS L",3326.39,3545.70,6.39,0.67,2.35,3787.90,2886.45,27.10,250,900609
2695,SANOFI,"SANOFI INDIA",5810.49,4698.10,8.43,0.60,2.35,7090.00,4623.50,42.45,250,369153
2696,KTKBANK,"KARNATAKA BANK",187.42,174.90,7.58,0.55,2.34,225.61,157.74,36.21,250,2061825
2697,SMALLCAP,"MIRAEAMC - SMALLCAP",46.10,45.60,6.62,0.49,2.34,54.70,37.45,37.42,250,5844993
2698,UMA-SM,"UMA CONVERTER",28.80,23.95,15.22,0.00,2.34,45.05,22.55,78.12,207,3417345
2699,QVCEL-SM,"QVC EXPORTS",35.98,32.65,8.77,0.00,2.34,57.85,22.20,99.09,225,6388993
2700,TATASTEEL,"TATA STEEL",148.45,173.85,9.25,0.73,2.34,177.82,119.83,39.06,250,895745
2701,AXISHCETF,"AXISAMC - AXISHCETF",143.83,150.09,13.19,0.43,2.33,159.99,127.43,22.64,250,923649
2702,ELM250,"EDELAMC - ELM250",16.28,16.46,19.44,0.36,2.33,19.20,15.89,20.33,23,194291713
2703,HDFCPVTBAN,"HDFCAMC - HDFCPVTBAN",26.46,28.22,7.64,0.56,2.33,29.39,23.66,21.66,250,3099649
2704,ALPHAETF,"MIRAEAMC - ALPHAETF",24.67,25.25,16.80,0.59,2.33,28.99,19.61,38.02,250,5027841
2705,ZYDUSLIFE,"ZYDUS LIFESCIENCES",957.07,993.00,9.03,0.87,2.33,1071.75,795.00,28.92,250,2029825
2706,PSUBNKIETF,"ICICIPRAMC - PSUBANKICI",67.39,77.69,6.05,0.65,2.33,78.11,55.80,33.10,250,3733505
2707,SHEEL-ST,"SHEEL BIOTECH",90.88,86.30,4.76,0.00,2.32,95.55,86.30,10.18,3,194408961
2708,SANGANI-SM,"SANGANI HOSPITALS",68.83,69.80,17.33,0.00,2.32,81.00,42.70,55.64,185,4616961
2709,SBIETFCON,"SBIAMC - SBIETFCON",117.52,126.63,6.32,0.60,2.32,131.30,101.64,25.24,250,1323009
2710,GVKPIL-BE,"GVK POW. & INFRA",4.18,3.56,4.26,0.00,2.32,6.21,3.03,76.07,250,3386625
2711,COLPAL,"COLGATE PALMOLIVE",2578.73,2231.80,6.24,0.81,2.31,3752.85,2151.00,62.12,250,3876097
2712,UNITDSPR,"UNITED SPIRITS",1437.78,1336.30,8.17,0.83,2.31,1700.00,1271.10,29.83,250,2674433
2713,MIDCAP,"KOTAKMAMC - KOTAKMID50",159.38,168.57,10.52,0.57,2.31,181.00,134.98,28.87,250,2067713
2714,UTINEXT50,"UTIAMC - UTINEXT50",71.07,73.78,16.63,0.67,2.31,82.65,59.90,32.01,250,5498369
2715,MOMOMENTUM,"MOTILALAMC - MOMOMENTUM",62.84,63.20,9.34,0.51,2.30,78.50,51.21,43.43,250,2094593
2716,IOC,"INDIAN OIL CORP",136.66,153.80,5.93,0.64,2.30,168.02,108.38,43.64,250,415745
2717,IIFLZC28C-N6,"IIFLZC28C-N6",1303.19,1402.00,20.16,0.00,2.29,1575.00,1137.04,33.61,123,1335553
2718,NIFTY IND DEFENCE,"NIFTY INDIA DEFENCE",7114.46,8092.10,8.19,0.00,2.29,9195.15,5025.35,58.61,250,413961
2719,BAJFINANCE,"BAJAJ FINANCE",843.08,1025.00,7.15,0.65,2.29,1036.00,645.00,46.38,250,81153
2720,985SFIL28-NO,"985SFIL28-NO",680.76,560.66,15.43,0.00,2.29,1110.00,550.25,82.22,75,3593729
2721,MARICO,"MARICO",677.88,712.50,10.21,0.88,2.28,759.00,577.85,26.72,250,1041153
2722,TVVISION,"TV VISION",10.59,6.75,16.31,0.00,2.28,30.27,3.65,251.39,250,4737025
2723,MIDCAPIETF,"ICICIPRAMC - ICICIM150",21.22,22.40,12.19,0.67,2.27,23.60,17.80,27.34,250,4390913
2724,HDFCNEXT50,"HDFCAMC - HDFCNEXT50",67.49,69.95,7.59,0.46,2.26,77.88,57.00,30.94,250,2718465
2725,BSLGOLDETF,"ADITYBIRLA SL GOLD ETF-GR",80.57,106.80,23.11,0.51,2.26,121.47,56.57,80.56,250,6093825
2726,BOSCHLTD,"BOSCH",33535.35,38435.00,7.05,0.70,2.26,41945.00,25921.60,47.78,250,558337
2727,BAJAJFINSV,"BAJAJ FINSERV",1879.28,2008.50,9.29,0.70,2.26,2135.00,1551.65,31.04,250,4268801
2728,MEDIORG-SM,"MEDICAMEN ORGANICS",40.30,35.85,11.15,0.00,2.26,61.75,19.60,104.59,223,6205185
2729,ITETF,"MIRAEAMC - ITETF",40.03,36.92,7.57,0.67,2.25,48.05,31.70,40.85,250,5026049
2730,JSWSTEEL,"JSW STEEL",1006.33,1167.70,9.11,0.88,2.25,1178.80,880.00,29.69,250,3001089
2731,HEALTHIETF,"ICICIPRAMC - ICICIPHARM",144.66,151.33,21.06,0.64,2.25,157.70,120.00,26.06,250,928257
2732,POWERGRID,"POWER GRID CORP.",297.08,288.45,5.94,0.66,2.25,345.40,247.30,33.02,250,3834113
2733,MNC,"KOTAKMAMC - KOTAKMNC",28.73,30.70,9.83,0.36,2.25,33.15,24.52,30.04,250,2733057
2734,TATACONSUM,"TATA CONSUMER PRODUCT",1043.35,1125.10,7.19,0.89,2.25,1180.50,882.90,28.52,250,878593
2735,948SCL26D-AI,"948SCL26D-AI",565.69,400.00,20.00,0.00,2.25,930.00,380.00,97.23,50,3768577
2736,BAJAJ-AUTO,"BAJAJ AUTO",8546.25,8943.00,12.02,0.72,2.25,11733.50,6914.00,56.39,250,4267265
2737,FEDERALBNK,"FEDERAL BANK",197.75,209.00,6.25,0.68,2.25,220.00,172.66,23.94,250,261889
2738,REFRACTORY-SM,"REFRACTORY SHAPES",74.79,42.20,10.02,0.00,2.24,128.95,39.00,120.27,228,6071809
2739,EVINDIA,"MIRAEAMC - EVINDIA",29.36,31.09,9.21,0.44,2.24,35.37,23.83,39.31,250,6262017
2740,MOMIDMTM,"MOTILALAMC - MOMIDMTM",62.31,62.26,6.11,0.73,2.24,65.85,59.48,10.22,69,194001153
2741,NV20BEES,"NIP IND ETF ETF NV20",150.09,150.18,18.65,0.44,2.24,169.16,122.02,31.41,250,2520833
2742,WIPRO,"WIPRO",268.43,248.98,6.53,0.87,2.24,323.60,228.00,35.61,250,969473
2743,GOLDKART-ST,"GOLDKART JEWELS",216.58,252.00,10.00,0.00,2.23,268.00,186.10,37.81,39,3507457
2744,ABSLBANETF,"BIRLASLAMC - ABSLBANETF",53.92,57.91,5.69,0.41,2.23,60.06,47.55,23.20,250,3580673
2745,ONGC,"OIL AND NATURAL GAS CORP.",245.45,245.90,7.53,0.71,2.23,286.60,205.00,33.25,250,633601
2746,HDFCLIFE,"HDFC LIFE INS CO",707.78,748.80,11.56,0.81,2.23,820.75,584.30,33.41,250,119553
2747,AUTOBEES,"NIPPONAMC - NETFAUTO",240.90,274.87,6.20,0.55,2.23,287.31,197.07,37.46,250,2017281
2748,COOLCAP-RE-ST,"COOL CAPS INDUSTRIES",5.56,2.55,14.29,0.00,2.22,15.00,2.55,223.82,8,194540801
2749,TOP15IETF,"ICICIPRAMC - TOP15IETF",10.33,10.67,6.45,0.59,2.21,10.96,10.00,9.29,70,193991937
2750,PSUBANKADD,"DSPAMC - DSPPSBKETF",66.98,77.44,10.65,0.56,2.21,77.77,55.47,33.29,250,4509697
2751,SELECTIPO,"MIRAEAMC - SELECTIPO",47.23,49.31,18.98,0.46,2.21,57.75,35.40,47.32,142,7707905
2752,NTPC,"NTPC",345.22,338.80,7.83,0.73,2.21,429.90,292.80,39.71,250,2977281
2753,AVIANSH-SM,"AVI ANSH TEXTILE",99.38,100.00,9.52,0.00,2.21,114.25,69.00,45.53,250,6533121
2754,DRREDDY,"DR. REDDY S LABORATORIES",1247.79,1264.00,7.32,0.92,2.21,1405.90,1020.00,30.93,250,225537
2755,BRITANNIA,"BRITANNIA INDUSTRIES",5365.45,5870.00,9.24,0.73,2.20,6336.00,4506.00,34.11,250,140033
2756,SHREECEM,"SHREE CEMENT",28510.13,29445.00,5.57,0.90,2.19,32490.00,23500.00,31.53,250,794369
2757,ITIETF,"ICICIPRAMC - ICICITECH",41.99,38.74,6.98,0.70,2.19,49.53,33.43,38.34,250,5725441
2758,AXISGOLD,"AXIS MF - AXIS GOLD ETF",76.50,101.30,10.38,0.45,2.19,103.20,62.01,53.85,250,5256193
2759,OILIETF,"ICICIPRAMC - OILIETF",11.12,11.64,9.95,0.53,2.19,12.53,9.42,27.96,250,6280449
2760,IRCTC,"INDIAN RAIL TOUR CORP",764.20,714.90,6.58,0.67,2.19,900.40,656.00,31.98,250,3484417
2761,1003SCL30A-NV,"1003SCL30A-NV",887.03,879.00,23.30,0.00,2.19,999.00,686.00,35.29,84,5149697
2762,ENSER-SM,"ENSER COMMUNICATIONS",23.47,21.90,10.43,0.00,2.18,36.85,13.35,100.12,241,5946881
2763,965SCL25F-NZ,"965SCL25F-NZ",888.90,855.75,15.17,0.00,2.18,970.00,721.10,28.00,50,5153281
2764,ITETFADD,"DSPAMC - DSPITETF",40.01,36.88,7.15,0.59,2.17,48.66,32.61,40.11,250,4404993
2765,SONUINFRA-SM,"SONU INFRATECH",109.35,99.95,9.83,0.00,2.17,145.00,48.95,87.84,213,2421249
2766,MOM30IETF,"ICICIPRAMC - ICICIMOM30",31.52,31.62,9.28,0.62,2.17,39.42,25.00,45.75,250,2709761
2767,PIGL-BE,"POWER INSTRUMENT (G)",206.53,179.95,10.41,0.00,2.16,417.00,106.74,150.23,250,4026881
2768,98SFIL26-NU,"98SFIL26-NU",710.68,228.20,32.74,0.00,2.16,960.00,226.00,103.28,40,3900161
2769,AXITA,"AXITA COTTON",10.38,8.46,15.10,0.11,2.16,15.59,8.38,69.48,250,2534913
2770,LICI,"LIFE INSURA CORP OF INDIA",874.35,899.00,6.37,0.60,2.15,1007.80,715.30,33.45,250,2426881
2771,ACC,"ACC",1977.68,1881.10,9.08,0.59,2.15,2378.40,1778.45,30.34,250,5633
2772,MIDQ50ADD,"DSPAMC - DSPQ50ETF",242.92,250.00,18.40,0.47,2.14,265.99,191.97,30.47,250,1908737
2773,1015SCL30-N1,"1015SCL30-N1",950.36,1010.00,4.28,0.00,2.14,1010.00,878.00,13.89,2,7740417
2774,SABEVENTS-BE,"SAB EVENTS & GOVERNANCE",8.69,5.83,10.54,0.00,2.14,22.83,3.69,220.17,250,4736257
2775,EICHERMOT,"EICHER MOTORS",5421.34,6974.00,8.72,0.74,2.14,7122.50,4508.75,48.21,250,232961
2776,AMEYA-SM,"AMEYA PRECISION ENG",107.94,100.90,9.38,0.00,2.14,127.25,93.00,31.73,225,2789889
2777,AMBANIORGO-SM,"AMBANI ORGOCHEM",116.77,139.90,10.35,0.00,2.14,150.00,83.60,56.87,105,1045249
2778,COMMOIETF,"ICICIPRAMC - ICICICOMMO",86.39,92.70,9.84,0.55,2.14,98.15,75.61,26.09,250,3378689
2779,BIRET-RR,"BROOKFIELD INDIA RET",300.58,343.60,14.45,0.37,2.13,350.90,270.87,26.63,250,563969
2780,NEXT50,"MIRAEAMC - MANXT50",679.68,704.80,6.39,0.36,2.13,787.70,573.45,31.52,250,4398337
2781,HDBFS,"HDB FINANCIAL SERVICES L",781.35,736.90,7.32,0.97,2.13,891.90,728.30,20.94,70,193989633
2782,NIFTY MEDIA,"NIFTY MEDIA",1699.38,1560.90,5.83,0.62,2.13,2101.00,1344.40,44.52,250,263945
2783,PGHH,"P&G HYGIENE & HEALTH CARE",14234.10,14253.00,15.62,0.77,2.13,17011.00,12105.60,34.46,250,648961
2784,SBILIFE,"SBI LIFE INSURANCE CO",1646.23,1807.60,10.69,0.69,2.13,1912.00,1372.55,32.77,250,5582849
2785,HCLTECH,"HCL TECHNOLOGIES",1661.97,1492.80,7.79,0.82,2.13,2012.20,1302.75,42.69,250,1850625
2786,785WB42-SG,"SDL WB 7.85% 2042",100.00,100.00,4.25,0.00,2.13,100.00,95.75,4.25,2,3801345
2787,NIFMID150,"UTIAMC - NIFMID150",207.58,218.48,10.17,0.35,2.12,235.48,174.82,29.22,250,4696833
2788,GRCL-SM,"GAYATRI RUBB AND CHEM",443.87,400.00,15.12,0.00,2.11,525.25,315.60,47.23,167,3597313
2789,SHARIABEES,"NIP IND ETF SHARIAH BEES",513.22,498.25,19.66,0.34,2.11,601.55,439.91,31.50,250,4363265
2790,PASHUPATI,"PASHUPATI COTSPIN",625.62,706.30,9.71,0.00,2.11,736.00,473.00,42.04,226,194036481
2791,MOLOWVOL,"MOTILALAMC - MOLOWVOL",36.77,37.99,7.23,0.29,2.10,40.75,33.05,20.94,250,2215425
2792,VISHWAS-SM,"VISHWAS AGRI SEEDS",65.82,56.90,14.55,0.00,2.10,91.90,55.00,56.06,194,5982721
2793,NIFTY CAPITAL MKT,"NIFTY CAPITAL MARKETS",3948.25,4459.30,7.05,0.00,2.10,4768.00,2885.10,47.69,250,414473
2794,AXISNIFTY,"AXISAMC - AXISNIFTY",264.01,277.23,9.09,0.37,2.10,287.92,236.80,19.36,250,5440513
2795,INDUSINVIT-IV,"INDUS INFRA TRUST",112.33,116.31,10.04,0.32,2.09,119.50,99.10,18.16,250,5897217
2796,CONS,"KOTAKMAMC - KOTAKCONS",116.94,126.04,19.62,0.22,2.09,151.15,102.46,41.64,250,2691073
2797,NIFTYIETF,"ICICI PRUD NIFTY ETF",270.29,284.11,20.98,0.42,2.09,328.24,234.97,34.51,250,7565569
2798,MIDSMALL,"MIRAEAMC - MIDSMALL",48.52,48.56,5.84,0.45,2.09,55.10,40.00,31.12,250,6106881
2799,865IHFL27-N1,"865IHFL27-N1",977.53,987.99,17.32,0.00,2.09,999.65,825.20,17.85,34,7387137
2800,VASA-SM,"VASA RETAIL & OVERSEA",4.98,5.00,10.00,0.00,2.08,6.70,3.50,64.21,71,326145
2801,COALINDIA,"COAL INDIA",394.41,384.10,6.20,0.65,2.08,484.60,349.25,34.32,250,5215745
2802,AUTOIETF,"ICICIPRAMC - ICICIAUTO",24.11,27.51,6.74,0.50,2.08,28.71,19.72,37.29,250,2008065
